product_id	product_id	orbit_number	start_time	image_category	product_id
M1163132677RE	M1163132677RE	23319	2014-08-20 00:10:10.33	NACR	M1163132677RE
M1163146943LE	M1163146943LE	23321	2014-08-20 04:08:05.468	NACL	M1163146943LE
M1163146943RE	M1163146943RE	23321	2014-08-20 04:08:05.426	NACR	M1163146943RE
M1163154060LE	M1163154060LE	23322	2014-08-20 06:06:43.244	NACL	M1163154060LE
M1163154060RE	M1163154060RE	23322	2014-08-20 06:06:43.202	NACR	M1163154060RE
M1163161171LE	M1163161171LE	23323	2014-08-20 08:05:13.351	NACL	M1163161171LE
M1163161171RE	M1163161171RE	23323	2014-08-20 08:05:13.309	NACR	M1163161171RE
M1163168293LE	M1163168293LE	23324	2014-08-20 10:03:55.566	NACL	M1163168293LE
M1163168293RE	M1163168293RE	23324	2014-08-20 10:03:55.524	NACR	M1163168293RE
M1163189619LE	M1163189619LE	23327	2014-08-20 15:59:12.967	NACL	M1163189619LE
M1163189619RE	M1163189619RE	23327	2014-08-20 15:59:12.967	NACR	M1163189619RE
M1163196761LE	M1163196761LE	23328	2014-08-20 17:58:14.125	NACL	M1163196761LE
M1163196761RE	M1163196761RE	23328	2014-08-20 17:58:14.125	NACR	M1163196761RE
M1163203868LE	M1163203868LE	23329	2014-08-20 19:56:51.076	NACL	M1163203868LE
M1163203868RE	M1163203868RE	23329	2014-08-20 19:56:51.076	NACR	M1163203868RE
M1163210985LE	M1163210985LE	23330	2014-08-20 21:55:28.143	NACL	M1163210985LE
M1163210985RE	M1163210985RE	23330	2014-08-20 21:55:28.143	NACR	M1163210985RE
M1163218108LE	M1163218108LE	23331	2014-08-20 23:54:01.605	NACL	M1163218108LE
M1163218108RE	M1163218108RE	23331	2014-08-20 23:54:01.605	NACR	M1163218108RE
M1163225216LE	M1163225216LE	23332	2014-08-21 01:52:46.772	NACL	M1163225216LE
M1163225216RE	M1163225216RE	23332	2014-08-21 01:52:46.772	NACR	M1163225216RE
M1163232333LE	M1163232333LE	23333	2014-08-21 03:51:24.055	NACL	M1163232333LE
M1163232333RE	M1163232333RE	23333	2014-08-21 03:51:24.055	NACR	M1163232333RE
M1165430911RE	M1165430911RE	23642	2014-09-15 14:34:04.577	NACR	M1165430911RE
M1165438063RE	M1165438063RE	23643	2014-09-15 16:33:16.954	NACR	M1165438063RE
M1165452258LE	M1165452258LE	23645	2014-09-15 20:29:51.812	NACL	M1165452258LE
M1165452258RE	M1165452258RE	23645	2014-09-15 20:29:51.812	NACR	M1165452258RE
M1165466509LE	M1165466509LE	23647	2014-09-16 00:27:22.974	NACL	M1165466509LE
M1165466509RE	M1165466509RE	23647	2014-09-16 00:27:22.974	NACR	M1165466509RE
M1165473608LE	M1165473608LE	23648	2014-09-16 02:25:41.528	NACL	M1165473608LE
M1165473608RE	M1165473608RE	23648	2014-09-16 02:25:41.528	NACR	M1165473608RE
M1165480700LE	M1165480700LE	23649	2014-09-16 04:23:53.182	NACL	M1165480700LE
M1165480700RE	M1165480700RE	23649	2014-09-16 04:23:53.182	NACR	M1165480700RE
M1165509163LE	M1165509163LE	23653	2014-09-16 12:18:16.143	NACL	M1165509163LE
M1165509163RE	M1165509163RE	23653	2014-09-16 12:18:16.143	NACR	M1165509163RE
M1165516199LE	M1165516199LE	23654	2014-09-16 14:15:32.521	NACL	M1165516199LE
M1165516199RE	M1165516199RE	23654	2014-09-16 14:15:32.521	NACR	M1165516199RE
M1165530475LE	M1165530475LE	23656	2014-09-16 18:13:28.77	NACL	M1165530475LE
M1165530475RE	M1165530475RE	23656	2014-09-16 18:13:28.77	NACR	M1165530475RE
M1165537589LE	M1165537589LE	23657	2014-09-16 20:12:02.867	NACL	M1165537589LE
M1165537589RE	M1165537589RE	23657	2014-09-16 20:12:02.825	NACR	M1165537589RE
M1165558922LE	M1165558922LE	23660	2014-09-17 02:07:36.06	NACL	M1165558922LE
M1165558922RE	M1165558922RE	23660	2014-09-17 02:07:36.06	NACR	M1165558922RE
M1165566008LE	M1165566008LE	23661	2014-09-17 04:05:41.722	NACL	M1165566008LE
M1165566008RE	M1165566008RE	23661	2014-09-17 04:05:41.722	NACR	M1165566008RE
M1165573136LE	M1165573136LE	23662	2014-09-17 06:04:29.268	NACL	M1165573136LE
M1165573136RE	M1165573136RE	23662	2014-09-17 06:04:29.268	NACR	M1165573136RE
M1165587355LE	M1165587355LE	23664	2014-09-17 10:01:28.673	NACL	M1165587355LE
M1167790440LE	M1167790440LE	23974	2014-10-12 21:59:33.314	NACL	M1167790440LE
M1167790440RE	M1167790440RE	23974	2014-10-12 21:59:33.314	NACR	M1167790440RE
M1167797548LE	M1167797548LE	23975	2014-10-12 23:58:01.762	NACL	M1167797548LE
M1167797548RE	M1167797548RE	23975	2014-10-12 23:58:01.762	NACR	M1167797548RE
M1167818931LE	M1167818931LE	23978	2014-10-13 05:54:25.073	NACL	M1167818931LE
M1167818931RE	M1167818931RE	23978	2014-10-13 05:54:25.073	NACR	M1167818931RE
M1167833153LE	M1167833153LE	23980	2014-10-13 09:51:26.709	NACL	M1167833153LE
M1167833153RE	M1167833153RE	23980	2014-10-13 09:51:26.709	NACR	M1167833153RE
M1167840263LE	M1167840263LE	23981	2014-10-13 11:49:56.137	NACL	M1167840263LE
M1167840263RE	M1167840263RE	23981	2014-10-13 11:49:56.137	NACR	M1167840263RE
M1167847307LE	M1167847307LE	23982	2014-10-13 13:47:20.279	NACL	M1167847307LE
M1167847307RE	M1167847307RE	23982	2014-10-13 13:47:20.279	NACR	M1167847307RE
M1167882913LE	M1167882913LE	23987	2014-10-13 23:40:46.815	NACL	M1167882913LE
M1167882913RE	M1167882913RE	23987	2014-10-13 23:40:46.815	NACR	M1167882913RE
M1167890006LE	M1167890006LE	23988	2014-10-14 01:38:59.151	NACL	M1167890006LE
M1167890006RE	M1167890006RE	23988	2014-10-14 01:38:59.151	NACR	M1167890006RE
M1167904224LE	M1167904224LE	23990	2014-10-14 05:35:57.184	NACL	M1167904224LE
M1167904224RE	M1167904224RE	23990	2014-10-14 05:35:57.184	NACR	M1167904224RE
M1167911333LE	M1167911333LE	23991	2014-10-14 07:34:26.25	NACL	M1167911333LE
M1167911333RE	M1167911333RE	23991	2014-10-14 07:34:26.25	NACR	M1167911333RE
M1167918442LE	M1167918442LE	23992	2014-10-14 09:32:55.727	NACL	M1167918442LE
M1167918442RE	M1167918442RE	23992	2014-10-14 09:32:55.727	NACR	M1167918442RE
M1167918462LE	M1167918462LE	23992	2014-10-14 09:33:15.097	NACL	M1167918462LE
M1167925552LE	M1167925552LE	23993	2014-10-14 11:31:25.917	NACL	M1167925552LE
M1167925552RE	M1167925552RE	23993	2014-10-14 11:31:25.917	NACR	M1167925552RE
M116793700LE	M116793700LE	2345	2009-12-30 06:27:14.679	NACL	M116793700LE
M116793700RE	M116793700RE	2345	2009-12-30 06:27:14.679	NACR	M116793700RE
M1167939762LE	M1167939762LE	23995	2014-10-14 15:28:15.815	NACL	M1167939762LE
M1167939762RE	M1167939762RE	23995	2014-10-14 15:28:15.815	NACR	M1167939762RE
M116814061LE	M116814061LE	2348	2009-12-30 12:06:35.421	NACL	M116814061LE
M116814061RE	M116814061RE	2348	2009-12-30 12:06:35.421	NACR	M116814061RE
M116834423LE	M116834423LE	2351	2009-12-30 17:45:57.373	NACL	M116834423LE
M116834423RE	M116834423RE	2351	2009-12-30 17:45:57.373	NACR	M116834423RE
M116956587LE	M116956587LE	2369	2010-01-01 03:42:00.539	NACL	M116956587LE
M1170142850RE	M1170142850RE	24305	2014-11-09 03:26:24.066	NACR	M1170142850RE
M1170149961LE	M1170149961LE	24306	2014-11-09 05:24:54.47	NACL	M1170149961LE
M1170149961RE	M1170149961RE	24306	2014-11-09 05:24:54.47	NACR	M1170149961RE
M1170157094LE	M1170157094LE	24307	2014-11-09 07:23:47.266	NACL	M1170157094LE
M1170157094RE	M1170157094RE	24307	2014-11-09 07:23:47.266	NACR	M1170157094RE
M1170164182LE	M1170164182LE	24308	2014-11-09 09:21:55.663	NACL	M1170164182LE
M1170164182RE	M1170164182RE	24308	2014-11-09 09:21:55.663	NACR	M1170164182RE
M1170171292LE	M1170171292LE	24309	2014-11-09 11:20:25.603	NACL	M1170171292LE
M1170171292RE	M1170171292RE	24309	2014-11-09 11:20:25.603	NACR	M1170171292RE
M1170178403LE	M1170178403LE	24310	2014-11-09 13:18:56.787	NACL	M1170178403LE
M1170178403RE	M1170178403RE	24310	2014-11-09 13:18:56.787	NACR	M1170178403RE
M1170185525LE	M1170185525LE	24311	2014-11-09 15:17:38.141	NACL	M1170185525LE
M1170185525RE	M1170185525RE	24311	2014-11-09 15:17:38.141	NACR	M1170185525RE
M1170192617LE	M1170192617LE	24312	2014-11-09 17:15:50.166	NACL	M1170192617LE
M1170192617RE	M1170192617RE	24312	2014-11-09 17:15:50.166	NACR	M1170192617RE
M1170199727LE	M1170199727LE	24313	2014-11-09 19:14:20.409	NACL	M1170199727LE
M1170199727RE	M1170199727RE	24313	2014-11-09 19:14:20.409	NACR	M1170199727RE
M1170206835LE	M1170206835LE	24314	2014-11-09 21:12:48.862	NACL	M1170206835LE
M1170206835RE	M1170206835RE	24314	2014-11-09 21:12:48.862	NACR	M1170206835RE
M1170213960LE	M1170213960LE	24315	2014-11-09 23:11:33.127	NACL	M1170213960LE
M1170213960RE	M1170213960RE	24315	2014-11-09 23:11:33.127	NACR	M1170213960RE
M1170221072LE	M1170221072LE	24316	2014-11-10 01:10:05.828	NACL	M1170221072LE
M1170221072RE	M1170221072RE	24316	2014-11-10 01:10:05.828	NACR	M1170221072RE
M1170228181LE	M1170228181LE	24317	2014-11-10 03:08:34.158	NACL	M1170228181LE
M1170228181RE	M1170228181RE	24317	2014-11-10 03:08:34.158	NACR	M1170228181RE
M1170235269LE	M1170235269LE	24318	2014-11-10 05:06:42.407	NACL	M1170235269LE
M1170235269RE	M1170235269RE	24318	2014-11-10 05:06:42.407	NACR	M1170235269RE
M1170242376LE	M1170242376LE	24319	2014-11-10 07:05:09.426	NACL	M1170242376LE
M1170242376RE	M1170242376RE	24319	2014-11-10 07:05:09.426	NACR	M1170242376RE
M1170249486LE	M1170249486LE	24320	2014-11-10 09:03:39.279	NACL	M1170249486LE
M1170249486RE	M1170249486RE	24320	2014-11-10 09:03:39.279	NACR	M1170249486RE
M1170256598LE	M1170256598LE	24321	2014-11-10 11:02:11.876	NACL	M1170256598LE
M1170256598RE	M1170256598RE	24321	2014-11-10 11:02:11.876	NACR	M1170256598RE
M1170263706LE	M1170263706LE	24322	2014-11-10 13:00:39.605	NACL	M1170263706LE
M1170263706RE	M1170263706RE	24322	2014-11-10 13:00:39.605	NACR	M1170263706RE
M1170270802LE	M1170270802LE	24323	2014-11-10 14:58:55.154	NACL	M1170270802LE
M1170270802RE	M1170270802RE	24323	2014-11-10 14:58:55.154	NACR	M1170270802RE
M1170277924LE	M1170277924LE	24324	2014-11-10 16:57:37.629	NACL	M1170277924LE
M1170277924RE	M1170277924RE	24324	2014-11-10 16:57:37.629	NACR	M1170277924RE
M1170285016LE	M1170285016LE	24325	2014-11-10 18:55:49.435	NACL	M1170285016LE
M1170285016RE	M1170285016RE	24325	2014-11-10 18:55:49.435	NACR	M1170285016RE
M1170292147LE	M1170292147LE	24326	2014-11-10 20:54:40.23	NACL	M1170292147LE
M1170292147RE	M1170292147RE	24326	2014-11-10 20:54:40.23	NACR	M1170292147RE
M1170299250LE	M1170299250LE	24327	2014-11-10 22:53:03.505	NACL	M1170299250LE
M1170299250RE	M1170299250RE	24327	2014-11-10 22:53:03.505	NACR	M1170299250RE
M1171081162LE	M1171081162LE	24437	2014-11-20 00:04:56.039	NACL	M1171081162LE
M1171081162RE	M1171081162RE	24437	2014-11-20 00:04:56.039	NACR	M1171081162RE
M1171095381LE	M1171095381LE	24439	2014-11-20 04:01:54.454	NACL	M1171095381LE
M1171095381RE	M1171095381RE	24439	2014-11-20 04:01:54.454	NACR	M1171095381RE
M1171116707LE	M1171116707LE	24442	2014-11-20 09:57:20.721	NACL	M1171116707LE
M1171116707RE	M1171116707RE	24442	2014-11-20 09:57:20.721	NACR	M1171116707RE
M1171138034LE	M1171138034LE	24445	2014-11-20 15:52:47.203	NACL	M1171138034LE
M1171138034RE	M1171138034RE	24445	2014-11-20 15:52:47.203	NACR	M1171138034RE
M1172502318LE	M1172502318LE	24637	2014-12-06 10:50:51.106	NACL	M1172502318LE
M1172502318RE	M1172502318RE	24637	2014-12-06 10:50:51.106	NACR	M1172502318RE
M1172509431LE	M1172509431LE	24638	2014-12-06 12:49:24.664	NACL	M1172509431LE
M1172509431RE	M1172509431RE	24638	2014-12-06 12:49:24.664	NACR	M1172509431RE
M1172516540LE	M1172516540LE	24639	2014-12-06 14:47:53.566	NACL	M1172516540LE
M1172516540RE	M1172516540RE	24639	2014-12-06 14:47:53.566	NACR	M1172516540RE
M1172523649LE	M1172523649LE	24640	2014-12-06 16:46:22.466	NACL	M1172523649LE
M1172523649RE	M1172523649RE	24640	2014-12-06 16:46:22.466	NACR	M1172523649RE
M1172559195LE	M1172559195LE	24645	2014-12-07 02:38:48.179	NACL	M1172559195LE
M1172559195RE	M1172559195RE	24645	2014-12-07 02:38:48.179	NACR	M1172559195RE
M1172566277LE	M1172566277LE	24646	2014-12-07 04:36:50.591	NACL	M1172566277LE
M1172566277RE	M1172566277RE	24646	2014-12-07 04:36:50.591	NACR	M1172566277RE
M1172573385LE	M1172573385LE	24647	2014-12-07 06:35:18.7	NACL	M1172573385LE
M1172573385RE	M1172573385RE	24647	2014-12-07 06:35:18.7	NACR	M1172573385RE
M1172580494LE	M1172580494LE	24648	2014-12-07 08:33:47.72	NACL	M1172580494LE
M1172580494RE	M1172580494RE	24648	2014-12-07 08:33:47.72	NACR	M1172580494RE
M1172587601LE	M1172587601LE	24649	2014-12-07 10:32:14.434	NACL	M1172587601LE
M1172587601RE	M1172587601RE	24649	2014-12-07 10:32:14.434	NACR	M1172587601RE
M1172594707LE	M1172594707LE	24650	2014-12-07 12:30:40.641	NACL	M1172594707LE
M1172594707RE	M1172594707RE	24650	2014-12-07 12:30:40.641	NACR	M1172594707RE
M1172601815LE	M1172601815LE	24651	2014-12-07 14:29:08.212	NACL	M1172601815LE
M1172601815RE	M1172601815RE	24651	2014-12-07 14:29:08.212	NACR	M1172601815RE
M1172608923LE	M1172608923LE	24652	2014-12-07 16:27:36.248	NACL	M1172608923LE
M1172608923RE	M1172608923RE	24652	2014-12-07 16:27:36.248	NACR	M1172608923RE
M1172616029LE	M1172616029LE	24653	2014-12-07 18:26:02.633	NACL	M1172616029LE
M1172616029RE	M1172616029RE	24653	2014-12-07 18:26:02.633	NACR	M1172616029RE
M1172623137LE	M1172623137LE	24654	2014-12-07 20:24:30.347	NACL	M1172623137LE
M1172623137RE	M1172623137RE	24654	2014-12-07 20:24:30.347	NACR	M1172623137RE
M1172630242LE	M1172630242LE	24655	2014-12-07 22:22:55.792	NACL	M1172630242LE
M1172630242RE	M1172630242RE	24655	2014-12-07 22:22:55.792	NACR	M1172630242RE
M1173355290LE	M1173355290LE	24757	2014-12-16 07:47:03.328	NACL	M1173355290LE
M1173362397LE	M1173362397LE	24758	2014-12-16 09:45:30.537	NACL	M1173362397LE
M1173362397RE	M1173362397RE	24758	2014-12-16 09:45:30.537	NACR	M1173362397RE
M1173369504LE	M1173369504LE	24759	2014-12-16 11:43:57.752	NACL	M1173369504LE
M1173369504RE	M1173369504RE	24759	2014-12-16 11:43:57.752	NACR	M1173369504RE
M1173376615LE	M1173376615LE	24760	2014-12-16 13:42:28.308	NACL	M1173376615LE
M1173376615RE	M1173376615RE	24760	2014-12-16 13:42:28.308	NACR	M1173376615RE
M1173383722LE	M1173383722LE	24761	2014-12-16 15:40:55.681	NACL	M1173383722LE
M1173383722RE	M1173383722RE	24761	2014-12-16 15:40:55.681	NACR	M1173383722RE
M1173390829LE	M1173390829LE	24762	2014-12-16 17:39:22.794	NACL	M1173390829LE
M1173390829RE	M1173390829RE	24762	2014-12-16 17:39:22.794	NACR	M1173390829RE
M1173397934LE	M1173397934LE	24763	2014-12-16 19:37:47.249	NACL	M1173397934LE
M1173397934RE	M1173397934RE	24763	2014-12-16 19:37:47.206	NACR	M1173397934RE
M1173405041LE	M1173405041LE	24764	2014-12-16 21:36:14.726	NACL	M1173405041LE
M1173405041RE	M1173405041RE	24764	2014-12-16 21:36:14.684	NACR	M1173405041RE
M1173419257LE	M1173419257LE	24766	2014-12-17 01:33:10.875	NACL	M1173419257LE
M1173419257RE	M1173419257RE	24766	2014-12-17 01:33:10.833	NACR	M1173419257RE
M1173426379LE	M1173426379LE	24767	2014-12-17 03:31:52.419	NACL	M1173426379LE
M1173426379RE	M1173426379RE	24767	2014-12-17 03:31:52.377	NACR	M1173426379RE
M1173433490LE	M1173433490LE	24768	2014-12-17 05:30:23.394	NACL	M1173433490LE
M1173433490RE	M1173433490RE	24768	2014-12-17 05:30:23.352	NACR	M1173433490RE
M1173440591LE	M1173440591LE	24769	2014-12-17 07:28:44.447	NACL	M1173440591LE
M1173440591RE	M1173440591RE	24769	2014-12-17 07:28:44.405	NACR	M1173440591RE
M1173447696LE	M1173447696LE	24770	2014-12-17 09:27:09.345	NACL	M1173447696LE
M1173447696RE	M1173447696RE	24770	2014-12-17 09:27:09.303	NACR	M1173447696RE
M1173454795LE	M1173454795LE	24771	2014-12-17 11:25:28.308	NACL	M1173454795LE
M1173454795RE	M1173454795RE	24771	2014-12-17 11:25:28.267	NACR	M1173454795RE
M1173461903LE	M1173461903LE	24772	2014-12-17 13:23:56.249	NACL	M1173461903LE
M1173461903RE	M1173461903RE	24772	2014-12-17 13:23:56.249	NACR	M1173461903RE
M1173469010LE	M1173469010LE	24773	2014-12-17 15:22:23.065	NACL	M1173469010LE
M1173469010RE	M1173469010RE	24773	2014-12-17 15:22:23.065	NACR	M1173469010RE
M1173476118LE	M1173476118LE	24774	2014-12-17 17:20:51.62	NACL	M1173476118LE
M1173476118RE	M1173476118RE	24774	2014-12-17 17:20:51.62	NACR	M1173476118RE
M1173483226LE	M1173483226LE	24775	2014-12-17 19:19:19.474	NACL	M1173483226LE
M1173483226RE	M1173483226RE	24775	2014-12-17 19:19:19.474	NACR	M1173483226RE
M1173490334LE	M1173490334LE	24776	2014-12-17 21:17:47.948	NACL	M1173490334LE
M1173490334RE	M1173490334RE	24776	2014-12-17 21:17:47.948	NACR	M1173490334RE
M1175707562LE	M1175707562LE	25088	2015-01-12 13:11:35.094	NACL	M1175707562LE
M1175714670LE	M1175714670LE	25089	2015-01-12 15:10:03.935	NACL	M1175714670LE
M1175714670RE	M1175714670RE	25089	2015-01-12 15:10:03.935	NACR	M1175714670RE
M1175721784LE	M1175721784LE	25090	2015-01-12 17:08:37.372	NACL	M1175721784LE
M1175721784RE	M1175721784RE	25090	2015-01-12 17:08:37.372	NACR	M1175721784RE
M1175750224LE	M1175750224LE	25094	2015-01-13 01:02:37.588	NACL	M1175750224LE
M1175750224RE	M1175750224RE	25094	2015-01-13 01:02:37.588	NACR	M1175750224RE
M1175757308LE	M1175757308LE	25095	2015-01-13 03:00:41.564	NACL	M1175757308LE
M1175757308RE	M1175757308RE	25095	2015-01-13 03:00:41.564	NACR	M1175757308RE
M1175764415LE	M1175764415LE	25096	2015-01-13 04:59:08.743	NACL	M1175764415LE
M1175764415RE	M1175764415RE	25096	2015-01-13 04:59:08.743	NACR	M1175764415RE
M1175771523LE	M1175771523LE	25097	2015-01-13 06:57:36.941	NACL	M1175771523LE
M1175771523RE	M1175771523RE	25097	2015-01-13 06:57:36.941	NACR	M1175771523RE
M1175778632LE	M1175778632LE	25098	2015-01-13 08:56:05.305	NACL	M1175778632LE
M1175778632RE	M1175778632RE	25098	2015-01-13 08:56:05.305	NACR	M1175778632RE
M1175785741LE	M1175785741LE	25099	2015-01-13 10:54:34.883	NACL	M1175785741LE
M1175785741RE	M1175785741RE	25099	2015-01-13 10:54:34.883	NACR	M1175785741RE
M1175792849LE	M1175792849LE	25100	2015-01-13 12:53:02.544	NACL	M1175792849LE
M1175792849RE	M1175792849RE	25100	2015-01-13 12:53:02.544	NACR	M1175792849RE
M1175799953LE	M1175799953LE	25101	2015-01-13 14:51:26.314	NACL	M1175799953LE
M1175799953RE	M1175799953RE	25101	2015-01-13 14:51:26.314	NACR	M1175799953RE
M1175807061LE	M1175807061LE	25102	2015-01-13 16:49:54.928	NACL	M1175807061LE
M1175807061RE	M1175807061RE	25102	2015-01-13 16:49:54.928	NACR	M1175807061RE
M1175814173LE	M1175814173LE	25103	2015-01-13 18:48:27.026	NACL	M1175814173LE
M1175814173RE	M1175814173RE	25103	2015-01-13 18:48:27.026	NACR	M1175814173RE
M1175821256LE	M1175821256LE	25104	2015-01-13 20:46:29.683	NACL	M1175821256LE
M1175821256RE	M1175821256RE	25104	2015-01-13 20:46:29.683	NACR	M1175821256RE
M1175835505LE	M1175835505LE	25106	2015-01-14 00:43:58.225	NACL	M1175835505LE
M1175835505RE	M1175835505RE	25106	2015-01-14 00:43:58.225	NACR	M1175835505RE
M1175849719LE	M1175849719LE	25108	2015-01-14 04:40:52.42	NACL	M1175849719LE
M1175849719RE	M1175849719RE	25108	2015-01-14 04:40:52.42	NACR	M1175849719RE
M1175856826RE	M1175856826RE	25109	2015-01-14 06:39:19.681	NACR	M1175856826RE
M1178073992LE	M1178073992LE	25421	2015-02-08 22:32:05.828	NACL	M1178073992LE
M1178073992RE	M1178073992RE	25421	2015-02-08 22:32:05.828	NACR	M1178073992RE
M1178081098LE	M1178081098LE	25422	2015-02-09 00:30:31.248	NACL	M1178081098LE
M1178081098RE	M1178081098RE	25422	2015-02-09 00:30:31.248	NACR	M1178081098RE
M1178088208LE	M1178088208LE	25423	2015-02-09 02:29:01.768	NACL	M1178088208LE
M1178088208RE	M1178088208RE	25423	2015-02-09 02:29:01.768	NACR	M1178088208RE
M1178095360LE	M1178095360LE	25424	2015-02-09 04:28:13.207	NACL	M1178095360LE
M1178095360RE	M1178095360RE	25424	2015-02-09 04:28:13.207	NACR	M1178095360RE
M1178102465LE	M1178102465LE	25425	2015-02-09 06:26:38.112	NACL	M1178102465LE
M1178102465RE	M1178102465RE	25425	2015-02-09 06:26:38.112	NACR	M1178102465RE
M1178109582LE	M1178109582LE	25426	2015-02-09 08:25:15.953	NACL	M1178109582LE
M1178109582RE	M1178109582RE	25426	2015-02-09 08:25:15.953	NACR	M1178109582RE
M1178137950LE	M1178137950LE	25430	2015-02-09 16:18:03.644	NACL	M1178137950LE
M1178137950RE	M1178137950RE	25430	2015-02-09 16:18:03.644	NACR	M1178137950RE
M1178152163LE	M1178152163LE	25432	2015-02-09 20:14:56.659	NACL	M1178152163LE
M1178159264LE	M1178159264LE	25433	2015-02-09 22:13:17.141	NACL	M1178159264LE
M1178159264RE	M1178159264RE	25433	2015-02-09 22:13:17.141	NACR	M1178159264RE
M1178166384LE	M1178166384LE	25434	2015-02-10 00:11:57.878	NACL	M1178166384LE
M1178166384RE	M1178166384RE	25434	2015-02-10 00:11:57.878	NACR	M1178166384RE
M117981419LE	M117981419LE	2520	2010-01-13 00:22:33.677	NACL	M117981419LE
M117981419RE	M117981419RE	2520	2010-01-13 00:22:33.677	NACR	M117981419RE
M1180419256LE	M1180419256LE	25751	2015-03-08 01:59:49.929	NACL	M1180419256LE
M1180419256RE	M1180419256RE	25751	2015-03-08 01:59:49.929	NACR	M1180419256RE
M1180426364LE	M1180426364LE	25752	2015-03-08 03:58:17.544	NACL	M1180426364LE
M1180426364RE	M1180426364RE	25752	2015-03-08 03:58:17.544	NACR	M1180426364RE
M1180433471LE	M1180433471LE	25753	2015-03-08 05:56:44.961	NACL	M1180433471LE
M1180433471RE	M1180433471RE	25753	2015-03-08 05:56:44.961	NACR	M1180433471RE
M1180440591LE	M1180440591LE	25754	2015-03-08 07:55:24.849	NACL	M1180440591LE
M1180440591RE	M1180440591RE	25754	2015-03-08 07:55:24.849	NACR	M1180440591RE
M1180461841RE	M1180461841RE	25757	2015-03-08 13:49:34.715	NACR	M1180461841RE
M1180476057LE	M1180476057LE	25759	2015-03-08 17:46:30.814	NACL	M1180476057LE
M1180476057RE	M1180476057RE	25759	2015-03-08 17:46:30.814	NACR	M1180476057RE
M1180490273LE	M1180490273LE	25761	2015-03-08 21:43:26.215	NACL	M1180490273LE
M1180490273RE	M1180490273RE	25761	2015-03-08 21:43:26.215	NACR	M1180490273RE
M1180497372RE	M1180497372RE	25762	2015-03-08 23:41:45.602	NACR	M1180497372RE
M1180504555LE	M1180504555LE	25763	2015-03-09 01:41:29.055	NACL	M1180504555LE
M1180504555RE	M1180504555RE	25763	2015-03-09 01:41:29.055	NACR	M1180504555RE
M1180511650LE	M1180511650LE	25764	2015-03-09 03:39:43.678	NACL	M1180511650LE
M1180511650RE	M1180511650RE	25764	2015-03-09 03:39:43.678	NACR	M1180511650RE
M1180518759LE	M1180518759LE	25765	2015-03-09 05:38:12.382	NACL	M1180518759LE
M1180518759RE	M1180518759RE	25765	2015-03-09 05:38:12.382	NACR	M1180518759RE
M1180525868LE	M1180525868LE	25766	2015-03-09 07:36:41.863	NACL	M1180525868LE
M1180525868RE	M1180525868RE	25766	2015-03-09 07:36:41.863	NACR	M1180525868RE
M1180532942LE	M1180532942LE	25767	2015-03-09 09:34:35.558	NACL	M1180532942LE
M1180532942RE	M1180532942RE	25767	2015-03-09 09:34:35.558	NACR	M1180532942RE
M1180540051LE	M1180540051LE	25768	2015-03-09 11:33:04.091	NACL	M1180540051LE
M1180540051RE	M1180540051RE	25768	2015-03-09 11:33:04.091	NACR	M1180540051RE
M1180547156LE	M1180547156LE	25769	2015-03-09 13:31:29.451	NACL	M1180547156LE
M1180547156RE	M1180547156RE	25769	2015-03-09 13:31:29.451	NACR	M1180547156RE
M1182848268LE	M1182848268LE	26093	2015-04-05 04:43:21.578	NACL	M1182848268LE
M1182848268RE	M1182848268RE	26093	2015-04-05 04:43:21.578	NACR	M1182848268RE
M1182855382LE	M1182855382LE	26094	2015-04-05 06:41:55.146	NACL	M1182855382LE
M1182855382RE	M1182855382RE	26094	2015-04-05 06:41:55.146	NACR	M1182855382RE
M1182862475LE	M1182862475LE	26095	2015-04-05 08:40:08.528	NACL	M1182862475LE
M1182862475RE	M1182862475RE	26095	2015-04-05 08:40:08.528	NACR	M1182862475RE
M1182876697LE	M1182876697LE	26097	2015-04-05 12:37:10.151	NACL	M1182876697LE
M1182876697RE	M1182876697RE	26097	2015-04-05 12:37:10.151	NACR	M1182876697RE
M1182897940LE	M1182897940LE	26100	2015-04-05 18:31:13.987	NACL	M1182897940LE
M1182897940RE	M1182897940RE	26100	2015-04-05 18:31:13.987	NACR	M1182897940RE
M1182905081LE	M1182905081LE	26101	2015-04-05 20:30:14.555	NACL	M1182905081LE
M1182905081RE	M1182905081RE	26101	2015-04-05 20:30:14.555	NACR	M1182905081RE
M1185127894LE	M1185127894LE	26414	2015-05-01 13:57:07.074	NACL	M1185127894LE
M1185127894RE	M1185127894RE	26414	2015-05-01 13:57:07.074	NACR	M1185127894RE
M1185134995LE	M1185134995LE	26415	2015-05-01 15:55:29.018	NACL	M1185134995LE
M1185134995RE	M1185134995RE	26415	2015-05-01 15:55:29.018	NACR	M1185134995RE
M1185142103LE	M1185142103LE	26416	2015-05-01 17:53:56.811	NACL	M1185142103LE
M1185142103RE	M1185142103RE	26416	2015-05-01 17:53:56.811	NACR	M1185142103RE
M1185149211LE	M1185149211LE	26417	2015-05-01 19:52:24.319	NACL	M1185149211LE
M1185149211RE	M1185149211RE	26417	2015-05-01 19:52:24.319	NACR	M1185149211RE
M1185156312LE	M1185156312LE	26418	2015-05-01 21:50:45.416	NACL	M1185156312LE
